225, 2, 234, 0, 1, 68, 0, 0, 3, 189, 65, 140, 
194, 226, 250, 1, 0, 90, 1, 1, 2, 129, 204, 86, 
106, 68, 221, 0, 1, 24, 0, 0, 1, 179, 24, 191, 
196, 66, 168, 0, 1, 21, 0, 0, 4, 39, 210, 0, 
10, 135, 245, 1, 1, 14, 0, 1, 3, 158, 53, 98, 
100, 45, 201, 0, 1, 20, 0, 0, 3, 198, 234, 20, 
128, 182, 153, 1, 1, 21, 0, 1, 3, 14, 49, 26, 
134, 111, 126, 0, 1, 70, 0, 1, 4, 19, 6, 238, 
205, 206, 192, 1, 1, 13, 0, 0, 1, 93, 181, 127, 
169, 138, 216, 0, 1, 9, 1, 0, 0, 115, 21, 159, 
169, 70, 198, 1, 0, 100, 0, 1, 3, 191, 252, 29, 
32, 187, 212, 1, 1, 81, 0, 0, 3, 39, 63, 185, 
211, 199, 70, 1, 0, 48, 1, 1, 0, 56, 141, 118, 
119, 190, 25, 1, 0, 68, 1, 0, 0, 190, 179, 75, 
232, 4, 153, 0, 1, 76, 1, 1, 1, 207, 127, 38, 
112, 192, 63, 0, 1, 64, 0, 1, 0, 46, 104, 138, 
210, 72, 56, 1, 1, 87, 0, 0, 4, 18, 12, 202, 
155, 11, 253, 0, 1, 92, 0, 1, 4, 101, 56, 137, 
90, 159, 163, 1, 0, 76, 1, 0, 2, 24, 24, 0, 
251, 226, 222, 1, 0, 100, 0, 0, 4, 62, 130, 3, 
205, 96, 214, 0, 0, 43, 1, 1, 4, 18, 69, 55, 
45, 65, 148, 0, 0, 24, 0, 0, 3, 218, 225, 27, 
135, 70, 244, 1, 1, 20, 0, 0, 0, 84, 20, 218, 
196, 187, 185, 1, 1, 91, 1, 1, 0, 71, 251, 242, 
111, 123, 23, 1, 0, 19, 0, 0, 1, 242, 100, 125, 
131, 25, 243, 0, 1, 4, 0, 1, 2, 95, 160, 12, 
81, 20, 139, 0, 0, 56, 0, 0, 1, 115, 110, 93, 
210, 104, 59, 0, 1, 77, 0, 1, 1, 206, 239, 108, 
186, 66, 218, 0, 1, 13, 1, 0, 4, 28, 107, 114, 
203, 252, 78, 1, 0, 20, 1, 0, 3, 68, 237, 173, 
11, 69, 54, 1, 1, 68, 1, 1, 4, 106, 97, 8, 
97, 237, 75, 0, 0, 63, 1, 0, 3, 252, 252, 240, 
203, 100, 184, 1, 1, 69, 0, 0, 3, 87, 78, 126, 
104, 217, 155, 0, 1, 43, 1, 0, 0, 79, 207, 168, 
168, 246, 139, 1, 1, 51, 1, 0, 4, 59, 128, 68, 
185, 99, 212, 0, 1, 5, 1, 0, 1, 175, 41, 172, 
40, 105, 244, 0, 1, 84, 0, 0, 0, 208, 239, 173, 
151, 182, 211, 1, 0, 41, 0, 0, 0, 2, 202, 68, 
179, 191, 203, 0, 1, 60, 0, 0, 3, 116, 17, 249, 
96, 10, 243, 1, 0, 90, 1, 0, 2, 167, 241, 158, 
220, 231, 183, 0, 1, 33, 0, 1, 0, 68, 57, 160, 
62, 67, 39, 1, 1, 45, 0, 1, 1, 109, 108, 21, 
32, 111, 28, 0, 0, 23, 0, 0, 3, 233, 136, 82, 
158, 62, 171, 0, 0, 70, 0, 0, 1, 7, 151, 182, 
190, 109, 1, 0, 0, 87, 0, 0, 3, 179, 147, 32, 
80, 45, 181, 1, 0, 94, 1, 0, 4, 159, 146, 153, 
201, 224, 31, 0, 0, 62, 0, 1, 0, 175, 15, 38, 
76, 171, 80, 0, 0, 63, 1, 1, 4, 55, 68, 108, 
102, 208, 176, 0, 0, 44, 0, 0, 2, 244, 40, 162, 
199, 50, 191, 1, 1, 52, 1, 0, 4, 44, 156, 142, 
147, 207, 36, 1, 1, 79, 0, 0, 3, 33, 143, 109, 
212, 94, 165, 1, 1, 48, 0, 0, 4, 80, 82, 59, 
226, 113, 209, 0, 1, 42, 0, 0, 4, 1, 143, 131, 
174, 125, 115, 0, 0, 62, 1, 0, 4, 131, 30, 53, 
159, 24, 119, 1, 1, 72, 0, 0, 0, 155, 194, 166, 
161, 12, 91, 0, 1, 80, 0, 0, 4, 11, 28, 4, 
207, 2, 200, 0, 1, 63, 1, 1, 4, 155, 230, 145, 
204, 10, 169, 0, 0, 56, 0, 0, 4, 110, 96, 18, 
