12, 191, 227, 1, 0, 203, 1, 1, 0, 33, 13, 211, 
175, 210, 41, 0, 1, 251, 1, 1, 1, 173, 47, 140, 
24, 105, 224, 0, 1, 122, 0, 1, 2, 199, 223, 88, 
148, 227, 88, 1, 0, 69, 0, 1, 4, 50, 204, 249, 
248, 144, 230, 1, 0, 48, 1, 0, 2, 158, 184, 178, 
15, 16, 23, 1, 1, 106, 1, 1, 2, 221, 49, 173, 
112, 155, 142, 0, 1, 296, 0, 1, 1, 173, 19, 222, 
116, 204, 106, 1, 1, 164, 0, 1, 0, 196, 92, 215, 
77, 194, 228, 0, 0, 80, 0, 0, 4, 193, 130, 92, 
72, 42, 250, 1, 0, 264, 0, 1, 4, 158, 22, 215, 
231, 207, 176, 1, 0, 243, 1, 0, 4, 96, 209, 188, 
253, 54, 145, 1, 1, 163, 0, 1, 3, 15, 196, 45, 
15, 199, 212, 0, 1, 223, 1, 0, 2, 173, 124, 11, 
246, 30, 244, 1, 0, 201, 1, 1, 2, 226, 72, 3, 
242, 4, 2, 0, 0, 95, 1, 0, 0, 241, 169, 22, 
229, 219, 230, 0, 0, 81, 0, 0, 3, 111, 42, 16, 
53, 87, 27, 0, 0, 204, 1, 0, 1, 188, 217, 99, 
139, 113, 69, 1, 0, 248, 1, 1, 3, 12, 180, 116, 
4, 251, 10, 1, 1, 40, 0, 1, 3, 92, 145, 151, 
234, 225, 201, 0, 0, 291, 0, 0, 1, 156, 253, 68, 
239, 107, 243, 1, 1, 286, 1, 1, 3, 203, 8, 228, 
181, 95, 237, 0, 0, 48, 1, 1, 0, 87, 26, 158, 
32, 19, 151, 0, 0, 287, 0, 1, 1, 109, 184, 185, 
49, 172, 46, 0, 1, 153, 0, 0, 1, 155, 198, 161, 
126, 48, 105, 0, 1, 275, 1, 1, 2, 150, 245, 167, 
249, 172, 96, 1, 1, 238, 0, 1, 0, 183, 217, 55, 
103, 172, 139, 1, 1, 86, 1, 1, 2, 97, 126, 39, 
17, 184, 186, 1, 1, 46, 1, 1, 0, 118, 128, 65, 
10, 55, 47, 0, 1, 274, 0, 0, 1, 7, 138, 84, 
76, 59, 65, 0, 0, 37, 1, 0, 4, 76, 238, 194, 
185, 2, 199, 0, 0, 227, 0, 1, 1, 22, 113, 12, 
240, 211, 48, 0, 1, 243, 1, 0, 4, 165, 155, 26, 
242, 100, 169, 1, 1, 240, 0, 0, 1, 56, 221, 133, 
