213, 174, 254, 1, 0, 31, 0, 1, 0, 241, 111, 69, 
75, 64, 0, 0, 0, 98, 1, 0, 2, 179, 244, 11, 
100, 161, 168, 1, 0, 15, 1, 0, 2, 164, 41, 140, 
61, 133, 246, 1, 0, 83, 0, 0, 4, 92, 111, 35, 
72, 244, 218, 1, 1, 2, 0, 1, 2, 122, 193, 113, 
159, 92, 15, 1, 0, 94, 1, 0, 4, 64, 148, 209, 
223, 44, 178, 0, 1, 39, 1, 0, 1, 51, 48, 121, 
63, 214, 132, 0, 1, 43, 1, 0, 2, 28, 199, 242, 
63, 72, 73, 1, 0, 41, 0, 0, 0, 176, 79, 153, 
93, 234, 86, 1, 1, 35, 0, 0, 3, 139, 205, 230, 
81, 130, 73, 0, 1, 48, 0, 1, 2, 12, 51, 154, 
131, 46, 86, 0, 1, 38, 0, 0, 1, 144, 83, 123, 
204, 77, 130, 0, 1, 34, 0, 0, 3, 100, 122, 111, 
229, 106, 217, 0, 1, 79, 0, 1, 4, 163, 3, 140, 
126, 111, 134, 0, 1, 80, 1, 0, 4, 219, 219, 240, 
177, 75, 186, 1, 1, 13, 0, 1, 0, 162, 141, 249, 
110, 145, 13, 0, 0, 33, 1, 1, 0, 8, 202, 66, 
209, 18, 180, 0, 1, 67, 1, 0, 4, 48, 16, 172, 
120, 227, 129, 0, 1, 90, 0, 1, 0, 76, 49, 102, 
6, 200, 15, 0, 1, 72, 1, 0, 3, 119, 115, 19, 
154, 168, 242, 0, 0, 52, 0, 0, 3, 192, 30, 102, 
66, 4, 194, 0, 1, 63, 0, 1, 2, 179, 106, 205, 
175, 238, 0, 1, 0, 79, 1, 0, 3, 224, 47, 91, 
49, 184, 71, 0, 0, 12, 0, 0, 3, 73, 12, 152, 
64, 168, 11, 1, 1, 14, 1, 1, 3, 201, 78, 29, 
234, 28, 82, 1, 0, 40, 0, 0, 1, 134, 188, 186, 
62, 252, 159, 0, 0, 54, 1, 1, 3, 120, 201, 242, 
239, 225, 18, 0, 0, 35, 1, 0, 3, 232, 64, 28, 
240, 34, 217, 0, 1, 64, 1, 1, 3, 60, 66, 172, 
157, 33, 235, 0, 0, 4, 0, 0, 1, 101, 20, 143, 
177, 156, 254, 1, 1, 54, 1, 1, 0, 187, 110, 37, 
72, 75, 178, 0, 0, 4, 1, 1, 3, 41, 194, 27, 
138, 60, 62, 1, 0, 93, 1, 0, 2, 22, 12, 164, 
139, 31, 113, 0, 0, 27, 0, 0, 2, 233, 6, 64, 
57, 234, 31, 1, 1, 34, 0, 1, 2, 55, 126, 3, 
192, 88, 223, 0, 0, 92, 0, 1, 4, 189, 168, 67, 
79, 185, 60, 0, 1, 69, 0, 0, 1, 39, 219, 214, 
153, 39, 173, 1, 1, 10, 1, 0, 0, 242, 52, 107, 
210, 95, 230, 1, 1, 20, 1, 1, 0, 55, 125, 77, 
219, 54, 166, 1, 0, 68, 1, 1, 0, 166, 206, 245, 
122, 106, 112, 1, 0, 80, 0, 0, 4, 237, 151, 40, 
98, 39, 245, 0, 1, 78, 0, 0, 0, 213, 233, 50, 
11, 186, 215, 0, 0, 76, 1, 0, 1, 175, 184, 36, 
101, 59, 187, 0, 1, 12, 1, 1, 1, 151, 128, 169, 
