40, 191, 226, 0, 1, 61, 1, 1, 3, 108, 111, 232, , 300.000000
215, 57, 186, 1, 0, 62, 0, 1, 3, 248, 68, 29, , 300.000000
133, 59, 125, 1, 0, 91, 0, 0, 4, 158, 169, 13, , 300.000000
234, 20, 157, 0, 1, 75, 1, 0, 4, 63, 205, 168, , 300.000000
129, 254, 168, 0, 1, 14, 0, 0, 2, 182, 138, 169, , 300.000000
126, 252, 57, 1, 1, 72, 0, 0, 0, 230, 83, 203, , 300.000000
8, 169, 194, 1, 1, 25, 1, 1, 1, 153, 153, 23, , 300.000000
96, 97, 210, 0, 0, 88, 1, 1, 1, 35, 169, 97, , 300.000000
1, 20, 247, 1, 0, 57, 0, 0, 4, 37, 167, 231, , 300.000000
187, 154, 167, 0, 0, 48, 0, 1, 2, 95, 248, 158, , 300.000000
198, 199, 194, 0, 1, 7, 1, 1, 1, 231, 29, 20, , 300.000000
93, 79, 151, 0, 1, 62, 0, 0, 4, 63, 220, 237, , 300.000000
35, 236, 131, 1, 0, 43, 0, 0, 3, 30, 20, 131, , 300.000000
88, 193, 215, 1, 1, 59, 1, 1, 1, 196, 49, 44, , 300.000000
148, 45, 5, 0, 0, 90, 1, 1, 3, 124, 166, 197, , 300.000000
130, 216, 181, 0, 0, 80, 1, 1, 4, 147, 37, 84, , 300.000000
103, 93, 74, 0, 0, 93, 0, 0, 3, 66, 129, 159, , 300.000000
134, 179, 175, 0, 1, 7, 0, 0, 2, 13, 66, 61, , 300.000000
41, 2, 199, 0, 1, 31, 1, 1, 1, 176, 194, 4, , 300.000000
206, 160, 232, 1, 0, 10, 1, 0, 0, 7, 220, 2, , 300.000000
175, 14, 189, 0, 1, 5, 1, 1, 4, 136, 242, 190, , 300.000000
72, 113, 232, 0, 0, 33, 1, 1, 2, 20, 217, 103, , 300.000000
248, 72, 243, 0, 1, 7, 0, 0, 3, 122, 30, 220, , 300.000000
240, 192, 223, 0, 0, 89, 0, 0, 1, 62, 235, 231, , 300.000000
170, 239, 187, 1, 1, 11, 1, 0, 2, 38, 27, 230, , 300.000000
218, 97, 160, 0, 1, 19, 0, 1, 4, 171, 65, 163, , 300.000000
202, 61, 206, 1, 0, 70, 0, 1, 1, 52, 249, 33, , 300.000000
157, 207, 30, 1, 1, 68, 0, 1, 2, 87, 9, 55, , 300.000000
165, 141, 252, 0, 0, 30, 1, 0, 1, 203, 179, 174, , 300.000000
8, 155, 80, 0, 0, 63, 1, 1, 0, 64, 53, 244, , 300.000000
147, 176, 97, 1, 1, 99, 1, 0, 2, 106, 83, 27, , 300.000000
87, 115, 118, 1, 0, 2, 0, 1, 2, 201, 46, 8, , 300.000000
32, 2, 172, 0, 1, 6, 1, 1, 3, 86, 152, 229, , 300.000000
124, 236, 253, 0, 0, 37, 1, 1, 0, 229, 50, 166, , 300.000000
245, 137, 93, 0, 1, 38, 0, 1, 3, 239, 238, 94, , 300.000000
176, 194, 123, 0, 0, 90, 0, 0, 2, 22, 198, 18, , 300.000000
244, 180, 6, 0, 0, 42, 1, 0, 0, 113, 238, 31, , 300.000000
226, 254, 125, 1, 0, 84, 1, 1, 0, 156, 107, 204, , 300.000000
142, 114, 241, 1, 0, 100, 1, 0, 2, 170, 167, 141, , 300.000000
141, 254, 200, 0, 0, 20, 1, 0, 3, 206, 99, 66, , 300.000000
7, 248, 147, 1, 0, 28, 1, 0, 1, 1, 73, 139, , 300.000000
234, 127, 162, 0, 1, 32, 0, 0, 2, 97, 109, 178, , 300.000000
189, 34, 22, 0, 1, 78, 0, 1, 4, 81, 183, 145, , 300.000000
197, 114, 118, 0, 0, 77, 1, 0, 3, 41, 4, 143, , 300.000000
182, 110, 53, 1, 0, 11, 0, 0, 4, 251, 61, 27, , 300.000000
82, 173, 101, 1, 1, 67, 1, 0, 0, 181, 241, 98, , 300.000000
2, 93, 67, 1, 0, 14, 0, 0, 2, 170, 39, 231, , 300.000000
234, 85, 44, 0, 1, 17, 1, 0, 0, 41, 192, 118, , 300.000000
194, 7, 76, 0, 0, 64, 1, 1, 2, 253, 128, 209, , 300.000000
132, 96, 69, 1, 1, 97, 1, 0, 2, 102, 22, 201, , 300.000000
231, 116, 192, 0, 1, 5, 0, 1, 2, 132, 106, 53, , 300.000000
68, 13, 3, 1, 0, 5, 0, 1, 3, 32, 55, 8, , 300.000000
3, 218, 147, 1, 1, 3, 1, 1, 1, 63, 36, 169, , 300.000000
186, 42, 233, 0, 0, 63, 0, 0, 0, 128, 8, 87, , 300.000000
216, 131, 114, 1, 0, 66, 0, 1, 1, 98, 57, 254, , 300.000000
97, 50, 196, 0, 0, 39, 0, 0, 4, 248, 67, 15, , 300.000000
50, 59, 49, 0, 1, 6, 0, 0, 1, 143, 30, 73, , 300.000000
135, 110, 11, 0, 1, 10, 0, 0, 1, 154, 164, 25, , 300.000000
156, 235, 42, 1, 1, 25, 1, 0, 1, 33, 175, 24, , 300.000000
33, 104, 2, 0, 0, 70, 1, 1, 1, 143, 41, 238, , 300.000000
8, 49, 249, 1, 1, 13, 0, 1, 2, 224, 222, 160, , 300.000000
5, 157, 174, 0, 1, 62, 1, 0, 0, 6, 82, 138, , 300.000000
130, 149, 156, 0, 1, 100, 0, 0, 3, 232, 244, 41, , 300.000000
181, 49, 99, 1, 1, 53, 0, 0, 4, 63, 214, 197, , 300.000000
206, 14, 155, 1, 0, 4, 0, 0, 3, 20, 177, 217, , 300.000000
181, 122, 209, 1, 1, 62, 0, 1, 4, 135, 117, 115, , 300.000000
213, 144, 192, 0, 1, 40, 0, 1, 1, 18, 188, 182, , 300.000000
104, 93, 121, 0, 1, 71, 1, 1, 0, 221, 229, 117, , 300.000000
134, 144, 217, 1, 0, 79, 0, 1, 0, 168, 41, 35, , 300.000000
44, 194, 126, 1, 1, 14, 0, 0, 0, 176, 4, 29, , 300.000000
209, 4, 74, 1, 1, 12, 1, 0, 0, 164, 255, 141, , 300.000000
20, 74, 144, 1, 0, 98, 0, 0, 1, 64, 220, 85, , 300.000000
