153, 135, 59, 0, 1, 100, 1, 1, 2, 21, 123, 199, , 300.000000
162, 64, 135, 0, 1, 61, 1, 1, 3, 46, 67, 39, , 300.000000
142, 161, 138, 0, 0, 65, 0, 1, 1, 213, 223, 33, , 300.000000
254, 144, 164, 0, 1, 73, 0, 0, 4, 120, 134, 39, , 300.000000
15, 229, 221, 0, 0, 42, 1, 1, 0, 145, 249, 158, , 300.000000
243, 94, 79, 1, 1, 76, 1, 0, 2, 229, 144, 5, , 300.000000
224, 212, 240, 1, 1, 93, 0, 0, 0, 145, 142, 61, , 300.000000
57, 22, 96, 0, 0, 88, 0, 1, 2, 4, 151, 17, , 300.000000
143, 136, 40, 1, 0, 27, 0, 1, 4, 190, 153, 88, , 300.000000
32, 81, 94, 1, 0, 11, 0, 0, 3, 202, 65, 173, , 300.000000
76, 122, 233, 1, 0, 39, 1, 0, 3, 221, 252, 65, , 300.000000
183, 150, 18, 1, 1, 87, 0, 0, 0, 117, 207, 176, , 300.000000
240, 114, 36, 0, 0, 92, 0, 1, 3, 67, 82, 251, , 300.000000
9, 95, 96, 1, 0, 24, 0, 0, 4, 137, 231, 159, , 300.000000
81, 32, 68, 0, 0, 89, 1, 0, 3, 19, 215, 181, , 300.000000
247, 206, 40, 1, 0, 56, 0, 0, 3, 200, 118, 179, , 300.000000
130, 250, 45, 1, 1, 80, 0, 0, 0, 25, 173, 182, , 300.000000
25, 132, 241, 0, 0, 58, 0, 1, 3, 20, 135, 231, , 300.000000
111, 52, 195, 1, 0, 73, 0, 1, 0, 128, 179, 61, , 300.000000
182, 243, 196, 1, 1, 30, 1, 1, 4, 30, 41, 228, , 300.000000
223, 99, 35, 1, 0, 30, 1, 0, 3, 205, 232, 93, , 300.000000
232, 112, 80, 1, 0, 49, 1, 1, 4, 93, 3, 225, , 300.000000
223, 136, 205, 1, 1, 14, 0, 0, 1, 144, 62, 189, , 300.000000
147, 120, 198, 0, 1, 79, 1, 0, 4, 158, 113, 208, , 300.000000
201, 41, 251, 0, 1, 70, 0, 0, 1, 214, 13, 139, , 300.000000
175, 94, 55, 0, 1, 40, 0, 1, 1, 52, 84, 164, , 300.000000
97, 120, 94, 1, 1, 9, 0, 1, 3, 36, 77, 211, , 300.000000
58, 20, 253, 1, 0, 47, 0, 1, 1, 166, 167, 99, , 300.000000
109, 30, 104, 0, 1, 73, 1, 1, 0, 186, 252, 150, , 300.000000
78, 210, 40, 0, 0, 21, 1, 1, 3, 106, 129, 88, , 300.000000
158, 186, 96, 1, 0, 8, 0, 0, 1, 87, 59, 110, , 300.000000
65, 91, 179, 0, 1, 56, 0, 1, 0, 132, 104, 213, , 300.000000
25, 28, 8, 0, 0, 88, 0, 0, 2, 137, 220, 156, , 300.000000
244, 221, 62, 0, 0, 91, 0, 0, 2, 209, 47, 112, , 300.000000
142, 227, 184, 1, 0, 25, 0, 1, 0, 166, 145, 216, , 300.000000
25, 156, 94, 1, 1, 89, 0, 0, 0, 61, 11, 195, , 300.000000
197, 123, 184, 0, 0, 43, 1, 0, 1, 231, 73, 206, , 300.000000
99, 236, 215, 0, 0, 6, 1, 0, 4, 53, 171, 250, , 300.000000
46, 141, 217, 1, 1, 96, 0, 1, 3, 97, 153, 164, , 300.000000
122, 113, 178, 1, 0, 15, 1, 1, 2, 91, 122, 34, , 300.000000
204, 197, 46, 1, 1, 67, 1, 1, 4, 65, 163, 66, , 300.000000
203, 243, 15, 1, 1, 33, 0, 0, 4, 178, 1, 132, , 300.000000
128, 244, 118, 0, 1, 35, 0, 0, 4, 255, 14, 89, , 300.000000
95, 182, 92, 1, 0, 4, 0, 1, 0, 147, 236, 188, , 300.000000
197, 8, 68, 0, 1, 56, 1, 0, 4, 15, 121, 175, , 300.000000
93, 151, 195, 0, 0, 31, 0, 1, 3, 185, 253, 243, , 300.000000
217, 106, 62, 1, 0, 48, 1, 0, 3, 132, 143, 214, , 300.000000
184, 229, 37, 1, 0, 1, 0, 1, 1, 199, 210, 207, , 300.000000
168, 171, 60, 0, 1, 27, 1, 0, 1, 148, 197, 36, , 300.000000
225, 96, 250, 1, 0, 71, 0, 0, 3, 118, 57, 213, , 300.000000
238, 64, 6, 1, 0, 77, 1, 0, 1, 206, 247, 154, , 300.000000
41, 102, 94, 0, 0, 44, 0, 1, 3, 41, 193, 196, , 300.000000
92, 178, 28, 0, 1, 12, 0, 0, 0, 107, 120, 217, , 300.000000
124, 68, 56, 0, 0, 21, 1, 0, 1, 158, 135, 162, , 300.000000
134, 3, 110, 1, 1, 22, 0, 1, 4, 154, 189, 245, , 300.000000
16, 151, 41, 1, 0, 52, 1, 1, 2, 245, 22, 178, , 300.000000
169, 17, 219, 1, 0, 44, 1, 0, 3, 37, 63, 22, , 19.744720
228, 122, 162, 0, 0, 66, 0, 0, 0, 243, 251, 126, , 300.000000
200, 170, 99, 1, 1, 62, 0, 0, 3, 100, 93, 205, , 300.000000
26, 186, 81, 1, 1, 59, 0, 0, 2, 170, 237, 253, , 300.000000
110, 111, 52, 0, 0, 78, 1, 1, 4, 19, 124, 147, , 300.000000
203, 51, 199, 1, 0, 88, 0, 1, 2, 164, 105, 150, , 300.000000
228, 7, 73, 0, 0, 34, 0, 1, 0, 94, 27, 91, , 300.000000
218, 230, 213, 0, 1, 32, 1, 0, 0, 66, 96, 8, , 300.000000
144, 93, 227, 0, 0, 83, 1, 0, 1, 140, 246, 190, , 300.000000
142, 75, 176, 1, 1, 52, 0, 0, 1, 87, 218, 190, , 300.000000
18, 254, 250, 1, 1, 1, 1, 1, 1, 83, 126, 86, , 300.000000
153, 0, 195, 0, 1, 97, 1, 1, 1, 64, 72, 146, , 300.000000
235, 66, 74, 0, 0, 48, 0, 0, 1, 44, 217, 38, , 300.000000
81, 180, 189, 1, 0, 99, 0, 0, 3, 120, 189, 181, , 300.000000
14, 126, 50, 1, 0, 77, 1, 1, 3, 98, 178, 174, , 300.000000
163, 168, 177, 0, 0, 34, 0, 0, 3, 227, 99, 179, , 300.000000
6, 124, 63, 1, 0, 20, 0, 0, 0, 68, 74, 6, , 300.000000
4, 88, 212, 1, 1, 34, 0, 0, 4, 23, 174, 143, , 300.000000
107, 127, 253, 0, 0, 79, 0, 0, 2, 94, 71, 134, , 300.000000
104, 72, 188, 0, 1, 92, 0, 1, 0, 113, 68, 122, , 300.000000
212, 155, 218, 1, 0, 73, 1, 1, 4, 119, 254, 109, , 300.000000
54, 73, 233, 1, 1, 23, 1, 0, 4, 182, 55, 112, , 300.000000
159, 208, 27, 0, 0, 19, 1, 0, 4, 220, 75, 160, , 300.000000
41, 177, 255, 1, 1, 50, 1, 0, 3, 71, 60, 124, , 300.000000
246, 26, 75, 1, 0, 7, 1, 0, 0, 23, 211, 175, , 300.000000
117, 95, 69, 0, 1, 24, 0, 1, 1, 38, 104, 63, , 300.000000
112, 206, 221, 0, 1, 93, 1, 1, 2, 83, 45, 201, , 300.000000
157, 37, 86, 1, 0, 75, 0, 1, 1, 23, 187, 249, , 300.000000
125, 121, 220, 0, 0, 26, 0, 1, 0, 39, 23, 60, , 300.000000
234, 147, 150, 0, 1, 83, 0, 0, 2, 31, 156, 119, , 300.000000
156, 233, 217, 0, 1, 20, 1, 1, 1, 234, 224, 42, , 300.000000
4, 148, 31, 0, 0, 15, 1, 1, 0, 202, 215, 39, , 300.000000
240, 125, 225, 1, 1, 92, 0, 0, 1, 128, 126, 10, , 300.000000
63, 198, 234, 1, 0, 71, 1, 0, 0, 177, 127, 121, , 300.000000
251, 129, 228, 1, 1, 85, 1, 0, 1, 181, 34, 9, , 300.000000
35, 136, 195, 0, 1, 52, 1, 0, 2, 47, 112, 137, , 300.000000
230, 231, 34, 0, 1, 76, 1, 1, 1, 7, 103, 248, , 300.000000
199, 114, 110, 1, 1, 31, 0, 0, 2, 32, 241, 116, , 300.000000
89, 252, 107, 0, 0, 49, 0, 0, 4, 64, 166, 52, , 300.000000
4, 246, 14, 1, 0, 42, 1, 1, 1, 1, 141, 254, , 300.000000
251, 111, 255, 0, 0, 98, 1, 1, 3, 67, 78, 16, , 300.000000
72, 191, 141, 0, 1, 15, 0, 0, 4, 230, 47, 239, , 300.000000
233, 200, 75, 0, 0, 37, 0, 0, 3, 161, 78, 128, , 300.000000
22, 113, 1, 0, 0, 76, 0, 1, 3, 208, 62, 130, , 300.000000
86, 59, 255, 0, 0, 4, 1, 0, 4, 211, 120, 97, , 300.000000
156, 51, 154, 1, 1, 35, 0, 1, 4, 11, 128, 108, , 300.000000
192, 135, 201, 0, 0, 70, 1, 0, 2, 61, 97, 58, , 300.000000
135, 18, 138, 0, 1, 50, 1, 1, 4, 145, 158, 122, , 300.000000
139, 77, 250, 1, 1, 31, 1, 1, 2, 41, 90, 188, , 300.000000
231, 58, 162, 0, 1, 16, 0, 0, 3, 100, 16, 138, , 300.000000
96, 40, 247, 1, 0, 64, 0, 1, 1, 127, 246, 248, , 300.000000
71, 121, 130, 0, 1, 15, 1, 1, 2, 22, 173, 94, , 300.000000
38, 20, 61, 1, 0, 63, 0, 1, 1, 25, 23, 104, , 300.000000
46, 120, 47, 0, 0, 68, 1, 1, 1, 242, 125, 197, , 300.000000
120, 67, 106, 1, 0, 20, 0, 1, 2, 0, 112, 134, , 300.000000
240, 57, 27, 1, 1, 21, 0, 0, 3, 22, 65, 117, , 300.000000
104, 203, 215, 1, 1, 92, 0, 0, 4, 107, 37, 250, , 300.000000
157, 68, 3, 0, 1, 7, 1, 1, 4, 203, 175, 160, , 300.000000
47, 234, 38, 1, 0, 48, 0, 1, 2, 151, 110, 83, , 300.000000
42, 167, 98, 0, 1, 19, 0, 1, 1, 76, 226, 165, , 300.000000
238, 149, 6, 1, 0, 19, 0, 1, 3, 23, 86, 241, , 300.000000
228, 111, 53, 1, 1, 86, 1, 0, 0, 184, 155, 131, , 300.000000
121, 56, 173, 0, 0, 31, 1, 0, 1, 44, 112, 110, , 300.000000
59, 37, 75, 0, 0, 64, 0, 0, 3, 201, 216, 132, , 300.000000
172, 153, 29, 0, 1, 87, 0, 0, 0, 98, 94, 12, , 300.000000
221, 237, 33, 0, 0, 63, 1, 1, 4, 175, 64, 8, , 300.000000
74, 202, 39, 1, 1, 65, 0, 1, 4, 67, 144, 77, , 300.000000
215, 11, 165, 1, 1, 93, 1, 1, 3, 114, 70, 103, , 22.029121
26, 74, 156, 0, 1, 13, 0, 0, 2, 53, 155, 156, , 300.000000
20, 95, 200, 0, 1, 56, 0, 0, 1, 0, 243, 69, , 300.000000
141, 154, 77, 1, 0, 14, 1, 1, 3, 199, 134, 114, , 300.000000
124, 111, 56, 0, 0, 83, 0, 1, 2, 96, 202, 66, , 300.000000
250, 216, 72, 1, 1, 1, 1, 1, 2, 60, 37, 65, , 300.000000
44, 77, 158, 0, 1, 72, 1, 0, 3, 9, 107, 221, , 300.000000
179, 119, 106, 0, 0, 4, 1, 1, 4, 161, 102, 155, , 300.000000
164, 109, 167, 1, 0, 97, 0, 1, 0, 238, 35, 134, , 300.000000
124, 204, 91, 0, 0, 87, 1, 1, 3, 60, 193, 243, , 300.000000
9, 141, 98, 1, 1, 42, 0, 0, 3, 115, 208, 18, , 300.000000
219, 10, 199, 1, 0, 70, 1, 0, 1, 188, 217, 167, , 12.154959
31, 146, 90, 0, 1, 11, 1, 0, 0, 66, 60, 166, , 300.000000
125, 221, 79, 0, 1, 18, 0, 0, 3, 171, 55, 36, , 300.000000
107, 16, 29, 1, 1, 33, 0, 0, 2, 189, 1, 67, , 300.000000
90, 103, 213, 0, 1, 91, 1, 1, 0, 42, 136, 69, , 300.000000
243, 100, 29, 0, 0, 72, 0, 0, 2, 253, 173, 34, , 300.000000
138, 41, 19, 1, 0, 74, 1, 0, 1, 202, 67, 202, , 300.000000
204, 163, 65, 0, 0, 19, 1, 1, 3, 217, 96, 215, , 300.000000
228, 12, 23, 0, 1, 95, 0, 1, 1, 138, 91, 86, , 300.000000
44, 162, 41, 0, 0, 73, 0, 1, 3, 98, 48, 181, , 300.000000
102, 239, 194, 1, 0, 52, 1, 0, 3, 192, 188, 185, , 300.000000
12, 191, 132, 1, 0, 25, 0, 1, 3, 50, 232, 134, , 300.000000
33, 193, 145, 1, 0, 91, 1, 0, 3, 7, 94, 125, , 300.000000
214, 67, 159, 1, 1, 87, 1, 0, 0, 113, 109, 184, , 300.000000
212, 128, 88, 0, 1, 9, 1, 1, 0, 37, 105, 252, , 300.000000
185, 142, 48, 1, 0, 60, 0, 1, 1, 249, 228, 93, , 300.000000
