183, 246, 213, 0, 1, 10, 0, 0, 0, 36, 55, 77, , 300.000000
184, 34, 251, 1, 0, 53, 1, 1, 4, 71, 220, 164, , 300.000000
188, 223, 0, 1, 0, 48, 1, 1, 0, 35, 158, 132, , 300.000000
237, 80, 120, 0, 1, 5, 0, 1, 3, 24, 95, 85, , 300.000000
122, 215, 70, 1, 0, 27, 0, 0, 1, 195, 156, 115, , 300.000000
25, 149, 53, 1, 1, 27, 0, 1, 3, 73, 68, 41, , 300.000000
42, 202, 74, 0, 0, 60, 1, 0, 1, 181, 44, 21, , 300.000000
169, 121, 154, 0, 1, 31, 0, 1, 1, 99, 205, 129, , 300.000000
178, 79, 137, 0, 0, 9, 1, 0, 2, 19, 193, 126, , 300.000000
156, 100, 146, 0, 1, 19, 1, 0, 0, 199, 198, 164, , 300.000000
95, 84, 67, 1, 1, 6, 1, 0, 0, 235, 148, 169, , 300.000000
23, 185, 61, 0, 1, 11, 0, 0, 1, 88, 98, 230, , 300.000000
242, 164, 206, 0, 0, 46, 1, 0, 2, 189, 26, 202, , 300.000000
147, 54, 127, 1, 0, 97, 1, 0, 1, 186, 43, 49, , 300.000000
250, 38, 53, 1, 0, 60, 0, 1, 3, 235, 215, 118, , 300.000000
167, 54, 127, 1, 0, 92, 0, 1, 1, 225, 117, 173, , 300.000000
21, 152, 50, 0, 1, 22, 0, 1, 3, 84, 12, 49, , 300.000000
217, 230, 109, 0, 0, 65, 1, 1, 4, 138, 136, 161, , 300.000000
9, 107, 210, 0, 0, 87, 0, 0, 0, 63, 22, 212, , 300.000000
25, 75, 121, 1, 0, 57, 0, 1, 0, 66, 158, 20, , 300.000000
57, 181, 90, 0, 0, 44, 1, 0, 2, 81, 159, 12, , 300.000000
155, 63, 12, 0, 0, 10, 1, 0, 3, 254, 85, 27, , 300.000000
2, 76, 19, 0, 0, 17, 0, 1, 4, 213, 67, 94, , 300.000000
218, 90, 88, 1, 0, 2, 1, 0, 2, 102, 108, 153, , 300.000000
185, 221, 79, 1, 0, 7, 0, 0, 3, 105, 167, 236, , 300.000000
249, 203, 115, 1, 1, 10, 0, 1, 1, 41, 237, 107, , 300.000000
219, 182, 232, 0, 0, 60, 0, 1, 2, 53, 88, 120, , 300.000000
156, 64, 225, 1, 1, 83, 1, 0, 4, 10, 130, 5, , 300.000000
46, 201, 2, 0, 0, 9, 0, 1, 3, 124, 76, 159, , 300.000000
37, 1, 129, 0, 1, 87, 0, 0, 0, 147, 15, 208, , 300.000000
17, 67, 114, 1, 0, 65, 1, 0, 2, 16, 202, 50, , 300.000000
143, 36, 60, 0, 0, 84, 1, 1, 2, 234, 220, 19, , 300.000000
111, 186, 158, 1, 0, 4, 0, 0, 2, 216, 194, 4, , 300.000000
144, 1, 158, 0, 1, 80, 0, 0, 2, 187, 158, 230, , 300.000000
189, 244, 177, 1, 1, 79, 0, 1, 1, 93, 99, 13, , 300.000000
127, 62, 107, 1, 0, 99, 1, 1, 0, 157, 230, 23, , 300.000000
162, 1, 127, 1, 1, 82, 1, 1, 4, 141, 176, 175, , 300.000000
27, 163, 181, 0, 0, 100, 1, 1, 1, 186, 42, 62, , 300.000000
47, 84, 135, 0, 0, 4, 1, 0, 4, 64, 134, 110, , 300.000000
33, 132, 169, 1, 0, 17, 1, 0, 4, 204, 102, 252, , 300.000000
140, 32, 43, 1, 0, 49, 0, 1, 2, 88, 50, 248, , 300.000000
41, 151, 141, 0, 0, 53, 0, 0, 4, 183, 7, 135, , 300.000000
106, 110, 7, 1, 0, 43, 0, 1, 2, 86, 17, 85, , 300.000000
200, 72, 99, 0, 0, 71, 0, 0, 2, 131, 133, 213, , 300.000000
118, 99, 227, 0, 0, 86, 0, 1, 2, 106, 51, 202, , 300.000000
106, 255, 175, 0, 0, 71, 1, 0, 1, 189, 172, 45, , 300.000000
81, 243, 158, 1, 1, 76, 0, 1, 2, 216, 112, 28, , 300.000000
19, 236, 43, 0, 0, 88, 1, 0, 0, 27, 19, 212, , 300.000000
103, 254, 220, 1, 1, 2, 0, 1, 1, 233, 15, 59, , 300.000000
96, 194, 55, 1, 0, 21, 0, 1, 2, 14, 129, 122, , 300.000000
29, 134, 130, 1, 0, 26, 0, 1, 0, 46, 72, 94, , 300.000000
94, 231, 222, 1, 0, 38, 0, 0, 2, 113, 50, 112, , 300.000000
24, 13, 169, 0, 1, 13, 1, 0, 2, 19, 121, 128, , 300.000000
141, 232, 2, 0, 1, 50, 0, 1, 3, 0, 72, 81, , 300.000000
172, 169, 163, 0, 0, 30, 1, 0, 0, 202, 62, 129, , 300.000000
118, 104, 108, 0, 0, 39, 0, 1, 0, 166, 186, 165, , 300.000000
214, 45, 183, 0, 0, 12, 1, 0, 1, 220, 142, 250, , 300.000000
224, 224, 166, 0, 0, 58, 0, 0, 2, 31, 62, 18, , 300.000000
2, 32, 149, 0, 0, 97, 0, 0, 4, 116, 232, 200, , 300.000000
231, 181, 66, 1, 0, 78, 0, 1, 4, 217, 32, 46, , 300.000000
211, 108, 171, 0, 0, 46, 1, 1, 0, 67, 213, 182, , 300.000000
47, 189, 58, 0, 1, 23, 1, 1, 0, 98, 53, 184, , 300.000000
57, 168, 26, 1, 0, 75, 1, 0, 2, 129, 67, 247, , 300.000000
133, 2, 118, 1, 1, 73, 1, 1, 3, 149, 155, 177, , 300.000000
152, 55, 0, 0, 1, 66, 1, 0, 0, 253, 211, 63, , 300.000000
148, 146, 23, 0, 0, 73, 1, 1, 1, 21, 225, 18, , 300.000000
119, 86, 167, 1, 0, 71, 0, 1, 3, 205, 108, 86, , 300.000000
217, 137, 35, 1, 0, 9, 1, 0, 2, 51, 1, 83, , 300.000000
77, 64, 210, 0, 1, 9, 0, 1, 2, 238, 208, 252, , 300.000000
23, 84, 113, 0, 0, 34, 0, 1, 4, 203, 139, 186, , 300.000000
84, 17, 183, 1, 1, 26, 1, 0, 3, 169, 30, 149, , 300.000000
89, 147, 98, 1, 1, 75, 1, 1, 0, 180, 133, 117, , 300.000000
166, 129, 228, 0, 1, 68, 0, 0, 2, 87, 206, 236, , 300.000000
187, 153, 129, 1, 1, 39, 1, 0, 1, 80, 103, 114, , 300.000000
235, 158, 146, 1, 0, 50, 1, 0, 2, 245, 203, 127, , 300.000000
6, 143, 132, 0, 1, 66, 0, 1, 1, 107, 170, 65, , 300.000000
157, 35, 244, 1, 1, 84, 1, 0, 0, 128, 27, 193, , 300.000000
30, 41, 18, 0, 1, 89, 1, 1, 1, 106, 50, 47, , 300.000000
208, 190, 117, 0, 1, 16, 1, 0, 3, 44, 138, 195, , 300.000000
8, 187, 217, 0, 0, 49, 1, 1, 0, 87, 209, 24, , 300.000000
112, 46, 52, 1, 1, 58, 0, 1, 2, 195, 118, 131, , 300.000000
113, 116, 217, 0, 0, 13, 0, 0, 1, 144, 110, 84, , 300.000000
123, 64, 207, 1, 0, 42, 0, 0, 4, 166, 203, 13, , 300.000000
145, 82, 143, 0, 0, 92, 1, 1, 1, 200, 158, 217, , 300.000000
240, 63, 132, 0, 0, 75, 0, 0, 0, 187, 208, 101, , 300.000000
