83, 62, 192, 1, 0, 119, 1, 0, 0, 170, 119, 42, 
96, 186, 23, 1, 0, 102, 1, 0, 1, 229, 41, 245, 
93, 216, 46, 0, 0, 286, 1, 1, 4, 189, 176, 56, 
39, 224, 149, 1, 0, 201, 0, 0, 2, 211, 92, 143, 
94, 146, 160, 1, 0, 274, 0, 0, 0, 108, 197, 123, 
16, 231, 195, 1, 1, 215, 1, 0, 4, 191, 201, 117, 
250, 31, 73, 1, 0, 79, 0, 0, 0, 250, 69, 167, 
49, 20, 199, 1, 0, 118, 1, 1, 0, 160, 252, 29, 
166, 107, 210, 1, 1, 128, 1, 1, 2, 146, 170, 183, 
110, 96, 132, 1, 1, 216, 0, 1, 2, 133, 212, 157, 
210, 226, 195, 0, 1, 297, 1, 0, 2, 97, 201, 60, 
220, 40, 253, 0, 1, 205, 0, 1, 2, 239, 155, 126, 
219, 226, 121, 1, 1, 147, 0, 0, 2, 85, 105, 6, 
71, 154, 214, 1, 0, 7, 1, 0, 4, 170, 73, 187, 
252, 115, 105, 0, 0, 216, 1, 0, 4, 97, 230, 5, 
66, 51, 85, 1, 0, 22, 0, 0, 2, 42, 158, 186, 
190, 176, 39, 0, 1, 268, 0, 1, 4, 30, 76, 111, 
62, 97, 134, 0, 1, 222, 0, 1, 1, 185, 255, 120, 
250, 236, 107, 0, 0, 23, 0, 1, 3, 254, 81, 226, 
220, 91, 138, 1, 0, 286, 1, 0, 2, 167, 181, 161, 
188, 107, 162, 0, 1, 261, 1, 0, 1, 48, 16, 106, 
217, 3, 244, 0, 0, 39, 0, 0, 4, 171, 192, 244, 
192, 133, 220, 0, 1, 102, 0, 1, 4, 176, 29, 1, 
15, 136, 43, 1, 1, 114, 0, 1, 1, 153, 62, 206, 
211, 75, 90, 0, 1, 228, 0, 1, 3, 146, 13, 126, 
46, 30, 171, 0, 0, 73, 0, 0, 0, 102, 127, 202, 
165, 211, 98, 1, 0, 85, 0, 1, 4, 237, 78, 91, 
239, 235, 253, 1, 0, 187, 0, 0, 4, 136, 176, 54, 
72, 25, 34, 0, 0, 112, 1, 1, 1, 37, 134, 69, 
92, 254, 214, 0, 1, 218, 1, 0, 2, 60, 144, 158, 
69, 203, 19, 0, 0, 196, 0, 0, 0, 41, 197, 180, 
135, 254, 100, 0, 1, 250, 0, 0, 4, 18, 201, 75, 
201, 202, 184, 0, 0, 103, 1, 0, 0, 177, 49, 52, 
133, 207, 218, 0, 0, 19, 0, 0, 4, 142, 49, 209, 
119, 251, 63, 0, 0, 98, 1, 0, 4, 33, 113, 98, 
249, 28, 117, 0, 0, 255, 1, 0, 0, 30, 94, 83, 
249, 89, 246, 0, 1, 300, 0, 0, 3, 252, 80, 210, 
21, 61, 16, 1, 1, 255, 0, 1, 4, 69, 217, 90, 
62, 143, 2, 1, 0, 193, 1, 1, 4, 203, 19, 144, 
134, 114, 16, 1, 0, 181, 1, 1, 0, 202, 239, 202, 
0, 155, 63, 1, 0, 80, 0, 0, 1, 127, 215, 146, 
179, 65, 211, 1, 0, 248, 1, 1, 0, 176, 155, 185, 
223, 36, 64, 0, 1, 284, 0, 0, 2, 174, 103, 155, 
183, 35, 206, 0, 1, 13, 0, 0, 2, 7, 235, 24, 
179, 117, 99, 1, 0, 38, 1, 0, 1, 180, 120, 87, 
159, 61, 164, 0, 0, 252, 1, 0, 2, 194, 163, 141, 
51, 162, 144, 0, 0, 90, 0, 1, 2, 39, 233, 224, 
40, 228, 143, 0, 1, 134, 1, 0, 4, 50, 225, 154, 
209, 131, 99, 0, 0, 216, 1, 0, 2, 106, 173, 25, 
190, 126, 24, 0, 0, 224, 1, 0, 3, 233, 203, 126, 
240, 211, 12, 0, 1, 277, 1, 0, 1, 226, 72, 219, 
57, 219, 20, 1, 0, 144, 0, 0, 3, 192, 115, 79, 
84, 168, 112, 0, 1, 54, 1, 0, 2, 19, 227, 219, 
109, 34, 132, 0, 1, 160, 1, 1, 2, 16, 45, 233, 
236, 150, 163, 0, 0, 86, 0, 1, 2, 232, 120, 208, 
12, 100, 8, 0, 0, 52, 0, 1, 2, 169, 202, 192, 
