2, 10, 217, 0, 0, 74, 0, 0, 2, 78, 103, 30, 
155, 53, 16, 0, 1, 5, 0, 0, 2, 21, 128, 81, 
68, 13, 10, 1, 0, 67, 0, 1, 3, 177, 122, 161, 
174, 41, 145, 0, 0, 14, 1, 0, 2, 106, 212, 214, 
80, 129, 42, 0, 0, 49, 0, 0, 0, 98, 95, 139, 
76, 155, 128, 1, 0, 81, 1, 0, 2, 86, 158, 240, 
45, 23, 105, 0, 1, 97, 0, 0, 3, 38, 193, 85, 
124, 161, 21, 0, 1, 29, 1, 1, 1, 9, 136, 73, 
187, 183, 31, 0, 0, 90, 0, 0, 2, 26, 158, 101, 
236, 89, 170, 1, 0, 76, 0, 0, 3, 106, 183, 202, 
101, 29, 219, 0, 1, 3, 0, 0, 4, 21, 142, 77, 
154, 171, 185, 0, 0, 67, 0, 0, 1, 215, 130, 143, 
122, 46, 195, 1, 1, 33, 1, 0, 1, 12, 131, 154, 
35, 46, 162, 1, 1, 28, 1, 1, 2, 218, 24, 163, 
126, 6, 233, 1, 0, 54, 1, 1, 3, 145, 249, 36, 
252, 141, 23, 0, 0, 97, 1, 1, 3, 254, 14, 43, 
18, 233, 74, 1, 0, 81, 0, 0, 3, 123, 129, 3, 
210, 252, 83, 0, 0, 51, 0, 1, 2, 218, 213, 125, 
141, 254, 201, 0, 1, 52, 1, 1, 0, 169, 100, 203, 
188, 78, 116, 0, 0, 25, 0, 1, 4, 87, 165, 26, 
43, 120, 33, 1, 0, 73, 0, 1, 2, 147, 190, 39, 
249, 33, 157, 1, 1, 29, 1, 0, 1, 209, 253, 195, 
142, 15, 238, 0, 0, 42, 1, 0, 4, 93, 255, 2, 
246, 16, 205, 0, 1, 76, 1, 0, 2, 120, 99, 1, 
79, 71, 63, 0, 0, 67, 0, 1, 0, 143, 152, 206, 
52, 0, 22, 0, 0, 64, 0, 1, 0, 79, 27, 167, 
34, 122, 201, 0, 0, 22, 1, 0, 0, 2, 96, 63, 
175, 13, 122, 0, 0, 82, 0, 1, 2, 130, 187, 28, 
79, 103, 167, 1, 1, 82, 1, 0, 0, 72, 110, 222, 
117, 247, 223, 0, 1, 65, 0, 1, 3, 118, 229, 131, 
