250, 216, 73, 1, 1, 59, 1, 0, 3, 228, 184, 138, 
109, 106, 157, 0, 0, 22, 1, 1, 4, 1, 223, 109, 
22, 166, 94, 0, 0, 51, 1, 1, 1, 48, 230, 76, 
81, 57, 164, 1, 0, 55, 1, 1, 3, 44, 170, 29, 
40, 190, 53, 0, 0, 74, 1, 1, 2, 224, 243, 53, 
18, 93, 127, 0, 1, 88, 1, 0, 1, 118, 53, 105, 
119, 44, 6, 0, 1, 53, 1, 0, 0, 179, 252, 183, 
162, 179, 18, 0, 1, 45, 1, 1, 1, 67, 7, 189, 
54, 66, 140, 1, 1, 77, 1, 1, 0, 214, 53, 164, 
63, 145, 227, 1, 0, 29, 1, 0, 4, 32, 72, 27, 
26, 1, 201, 0, 0, 15, 1, 1, 0, 113, 91, 84, 
85, 67, 58, 1, 0, 32, 0, 1, 4, 186, 128, 23, 
74, 123, 152, 0, 1, 61, 1, 1, 0, 45, 218, 213, 
38, 141, 196, 0, 1, 97, 0, 0, 0, 234, 62, 237, 
150, 105, 99, 0, 1, 34, 1, 0, 3, 60, 122, 139, 
178, 85, 155, 1, 1, 89, 0, 1, 2, 6, 131, 148, 
103, 215, 132, 1, 0, 39, 0, 1, 0, 149, 211, 247, 
208, 87, 129, 0, 0, 38, 0, 0, 4, 19, 86, 230, 
26, 82, 225, 0, 0, 8, 0, 0, 3, 140, 206, 25, 
130, 229, 9, 1, 1, 29, 0, 0, 4, 27, 89, 45, 
61, 213, 40, 1, 0, 28, 1, 0, 2, 194, 72, 71, 
76, 89, 51, 0, 0, 95, 0, 1, 2, 138, 87, 173, 
43, 114, 108, 1, 0, 11, 0, 0, 0, 147, 145, 77, 
65, 90, 72, 1, 0, 18, 0, 0, 4, 44, 220, 89, 
72, 136, 143, 1, 0, 91, 1, 1, 3, 64, 246, 46, 
169, 89, 100, 1, 0, 11, 1, 1, 3, 72, 150, 243, 
159, 73, 81, 0, 1, 7, 1, 0, 1, 166, 191, 108, 
73, 20, 251, 0, 1, 61, 0, 1, 1, 41, 142, 5, 
242, 124, 193, 0, 1, 15, 0, 1, 4, 36, 116, 105, 
112, 158, 155, 0, 1, 75, 1, 0, 1, 230, 24, 60, 
238, 162, 208, 1, 1, 33, 0, 1, 1, 232, 2, 132, 
253, 27, 141, 1, 1, 84, 0, 1, 2, 237, 222, 200, 
246, 137, 155, 1, 0, 84, 0, 1, 3, 8, 154, 210, 
117, 207, 75, 0, 1, 77, 0, 1, 1, 20, 163, 225, 
13, 188, 96, 0, 1, 8, 1, 1, 4, 52, 172, 31, 
189, 3, 19, 1, 1, 27, 0, 1, 0, 61, 133, 145, 
200, 43, 206, 1, 1, 9, 1, 0, 2, 89, 44, 13, 
211, 229, 40, 1, 0, 56, 0, 0, 4, 164, 151, 96, 
112, 247, 231, 0, 0, 91, 0, 1, 1, 173, 245, 34, 
36, 245, 149, 1, 0, 94, 1, 1, 2, 215, 166, 95, 
140, 110, 174, 0, 1, 77, 1, 1, 2, 177, 251, 48, 
58, 72, 240, 0, 0, 48, 1, 1, 1, 14, 110, 245, 
186, 4, 189, 0, 1, 90, 0, 0, 2, 228, 199, 180, 
184, 99, 181, 0, 1, 100, 1, 1, 0, 208, 18, 228, 
45, 163, 63, 0, 0, 37, 0, 1, 4, 234, 58, 153, 
12, 103, 73, 1, 1, 72, 0, 0, 1, 202, 81, 233, 
52, 102, 19, 1, 1, 17, 0, 0, 0, 122, 176, 175, 
207, 209, 167, 0, 1, 44, 0, 1, 2, 190, 10, 20, 
146, 92, 16, 1, 0, 95, 0, 1, 1, 23, 85, 19, 
150, 11, 15, 1, 0, 32, 1, 0, 4, 82, 235, 175, 
249, 196, 146, 1, 1, 16, 0, 1, 4, 99, 143, 146, 
222, 209, 167, 0, 0, 31, 1, 1, 3, 115, 91, 57, 
36, 222, 74, 1, 1, 67, 1, 1, 1, 150, 70, 252, 
183, 208, 108, 1, 0, 11, 1, 1, 3, 45, 10, 175, 
91, 29, 42, 1, 1, 80, 0, 0, 2, 4, 11, 159, 
13, 41, 139, 0, 1, 11, 1, 0, 0, 192, 162, 157, 
168, 240, 234, 0, 1, 68, 0, 0, 2, 112, 76, 197, 
101, 8, 177, 0, 0, 94, 1, 1, 3, 164, 247, 245, 
122, 35, 107, 0, 0, 21, 1, 0, 2, 164, 15, 54, 
59, 156, 87, 1, 1, 70, 0, 0, 4, 132, 247, 152, 
168, 152, 236, 0, 1, 87, 0, 1, 1, 108, 17, 83, 
21, 135, 229, 1, 0, 48, 0, 0, 1, 102, 134, 155, 
151, 230, 41, 1, 0, 92, 1, 1, 4, 53, 137, 220, 
37, 27, 250, 0, 0, 20, 1, 1, 0, 14, 189, 200, 
191, 76, 191, 0, 1, 44, 1, 0, 0, 116, 52, 15, 
64, 236, 158, 0, 0, 44, 1, 1, 4, 237, 236, 216, 
1, 241, 142, 1, 1, 60, 0, 1, 2, 139, 209, 130, 
226, 31, 202, 1, 1, 85, 0, 0, 4, 51, 102, 245, 
59, 213, 238, 0, 0, 50, 1, 1, 4, 96, 247, 236, 
255, 223, 193, 1, 0, 85, 1, 0, 4, 71, 247, 183, 
57, 73, 210, 0, 0, 82, 0, 0, 0, 197, 37, 90, 
205, 240, 117, 1, 1, 33, 0, 0, 4, 101, 159, 180, 
210, 251, 132, 1, 1, 64, 0, 1, 1, 155, 24, 210, 
158, 133, 182, 0, 0, 57, 1, 0, 3, 41, 112, 124, 
1, 182, 131, 0, 1, 16, 0, 1, 1, 184, 83, 128, 
27, 216, 118, 1, 0, 61, 1, 0, 3, 224, 6, 160, 
